ObjectID,GlobalID,Datacollector,Tarehe,Chagua Mkoa,Jina la BMU/SFC/Mtaa,Jina la eneo/mwamba,Makaazi gani,Andika makaazi Mengine,Rasilimali zinazopatikana hapa,Andika rasilimali nyingine,Zana zinazotumika,Andika zana nyingine,Jinsia inayovua/kutumia hapa,Vijiji vingine vinavyotumia eneo hili,Kijiji kingine,Kijiji kingine,Kijiji kingine,Maelezo ya ziada,CreationDate,Creator,EditDate,Editor,Ni rasilimali zipi ni kuu au zinatawala zaidi katika eneo hili la uvuvi?,Andika rasilimali kuu nyingine,x,y
159,35a4f3c5-f364-46c5-a183-5eac944b2bf2,FarhiyaElmy,5/20/2024 9:00:00 AM,Tanga,Bweni,Kwasoka,"Majani_bahari,Mikoko,Fungu",,Kamba,,Kimia,,"Male,Female",Ushongo,,,,Mashimba,5/20/2024 8:24:41 AM,FarhiyaElmy,5/20/2024 8:24:41 AM,FarhiyaElmy,,,39.0897883333333,-5.070845
165,39582d04-db2c-4351-abbb-903919330488,BagayaMbwana,5/22/2024 9:00:00 AM,Tanga,Mabokweni,Mzimwi,River,,"River,other","Perege, kambale","Chandarua,Mshipi,Madema,other",Mgono,"Male,Female",other1,Amboni,,,Mzimwi=Nzimwi,5/22/2024 10:56:56 AM,BagayaMbwana,5/22/2024 11:31:21 AM,BagayaMbwana,,,39.0543291505958,-5.03805211723996
166,c23303c3-dbca-4c45-834f-8be7de2c9e98,BagayaMbwana,5/22/2024 9:00:00 AM,Tanga,Mabokweni,Kidugaro,Mikoko,,"Mikoko,River,other,Shrimp,Kaa,Sea_Shells,Ndege","Mwamba laini, mamba, chemchem","Mshipi,other,Kimia,Madema,Knife,Kisu,Kamba,Spears",Ngovya,"Male,Female",other1,"Amboni,Kihongwe, kisosora na Mvuuni",,,,5/22/2024 10:56:58 AM,BagayaMbwana,5/22/2024 11:29:32 AM,BagayaMbwana,,,39.0709869568166,-5.04194298898208
167,b3fc3e4a-0a65-4937-a5e1-0dd7854b14dd,BagayaMbwana,5/22/2024 9:00:00 AM,Tanga,Mabokweni,Mwaundu,"Mikoko,River,Fungu",,"Kaa,Kamba,Shrimp,other,Mikoko","Samaki, mamba","Mshipi,Madema,Kimia,Kisu,Kapu,Spears,Gleaner,Chandarua,Mchokoo",,"Male,Female",other1,"Kiruku, Ndaoya,kisosora,Amboni, kihongwe",,,Mazalia ya samaki na kaa,5/22/2024 10:56:59 AM,BagayaMbwana,5/22/2024 11:17:42 AM,BagayaMbwana,,,39.0754328945056,-5.03492556665952
168,99e7aa22-0ac0-42b5-8bcb-b458510c0f1b,BagayaMbwana,5/22/2024 9:00:00 AM,Tanga,Mabokweni,Mchanganyiko wa mwaundu,"Mikoko,River,Fungu",,"Kaa,Kamba,Mikoko,River,other,Sea_Shells,Ndege","Mamba, samaki maji baridi","Kimia,Mshipi,Mchokoo,Gleaner,Kisu,Kapu,Madema,other",Jembe,"Male,Female",other1,"Kihongwe, Amboni, Kisosora na Ndaoya",,,Kuna mito zaidi ya mmoja,5/22/2024 10:57:01 AM,BagayaMbwana,5/22/2024 11:17:04 AM,BagayaMbwana,,,39.078032628882,-5.03525125684028
169,ce7b9ee4-44dd-4936-9fe7-df6c292c6987,BagayaMbwana,5/22/2024 9:00:00 AM,Tanga,Mabokweni,Kijangwa Kombe,"Fungu,River,Mikoko,other",Mwamba,"Kaa,Kamba,Sea_Shells,other",Samaki,"Mshipi,Nyavu,Kisu,Kimia,other",Ndoo,"Male,Female",other1,"Ndaoya, kihongwe, Amboni, Putini",,,,5/22/2024 10:57:02 AM,BagayaMbwana,5/22/2024 11:18:30 AM,BagayaMbwana,,,39.0846402918945,-5.03498772806109
170,c89d6eca-d8a4-4211-9dd7-225660fd8b8f,BagayaMbwana,5/22/2024 9:00:00 AM,Tanga,Mabokweni,Maengo,"Mikoko,River",,"Kamba,Kaa,other,Reef_fish,River,Mikoko,Sea_Shells,Ndege","Dagaa,  mamba, papa, chewa, maunga","Kimia,Mchokoo,Mshipi,Gleaner,Chandarua,Vijiti,other,Kisu,Zulumati,Nyavu,Kapu,Ngonjwa",Jembe,"Male,Female",other1,"Amboni, kihongwe, kiruku, Ndaoya",,,,5/22/2024 10:57:04 AM,BagayaMbwana,5/22/2024 11:26:15 AM,BagayaMbwana,,,39.0779699978714,-5.02677076603791
171,41384d13-8815-4436-b095-18d2f5468dee,BagayaMbwana,5/22/2024 9:00:00 AM,Tanga,Mabokweni,Mchanganyiko wa maengo,"Fungu,Mikoko,River",,"Mikoko,Kamba,Kaa,other,Reef_fish,Sea_Shells,Ndege",Samaki,"Kimia,Mchokoo,Mshipi,Gleaner,Zulumati,Madema,other",Jembe,"Male,Female",,"Amboni, kihongwe, kisosora, kiruku na Ndaoya",,,,5/22/2024 10:57:06 AM,BagayaMbwana,5/22/2024 11:40:48 AM,BagayaMbwana,,,39.0797943591232,-5.02890330703765
172,6ed4e645-d4d6-4d3d-b919-fdc93b8adc26,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Funguni,"Mikoko,River",,"Sea_Shells,Kaa,Kamba,other",Samaki,"Mchokoo,Mshipi,Kimia,Kisu,other,Kapu",Majembe,"Female,Male",other1,"Mtimbwani, Kizingani, Naoya",,,,5/25/2024 11:32:09 AM,BagayaMbwana,5/25/2024 11:54:50 AM,BagayaMbwana,,,39.115345301025,-4.97943023611394
173,1bd5afbe-9533-4178-b269-c3d02e64ac08,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Mnyang'a,"Mikoko,River",,"Mikoko,Sea_Shells,Kamba,Ndege,other",Samaki,"Kimia,Madema,Mshipi,Kisu,Kapu,Mchokoo,other",Jembe,"Male,Female",other1,"Mtimbwani, Kizingani, kisosora, Mabokweni, Ndaoya, Chongoleani",,,,5/25/2024 11:32:11 AM,BagayaMbwana,5/25/2024 11:54:42 AM,BagayaMbwana,,,39.1121603003274,-4.9825945542295
174,780d34b8-c899-4402-a60a-3ab10ce802ac,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Jameo,"River,Mikoko",,"Kaa,Kamba,Sea_Shells,River,other,Ndege","Samaki, nyuki","Nyavu,Mchokoo,Kimia,Mshipi,Madema",,Male,,,,,"Kizingani, chongoleani, kizingani, mtimbwani, kisosora, mabokweni",5/25/2024 11:32:12 AM,BagayaMbwana,5/26/2024 12:04:17 PM,BagayaMbwana,,,39.1091490952484,-4.98199266362735
175,251f24f1-8926-4258-b2da-b400e870a92b,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Kwamnemo,"Mikoko,River,Fungu,Mchanga",,"Mikoko,River,Ndege,Sea_Shells,Kaa,Kamba,other","Nyuki, samaki , mamba","Kimia,Madema,Mchokoo,Mshipi,Nyavu,Spears,Kapu,Kisu,Chandarua,Gleaner,Kamba",,"Male,Female",other1,"Chongoleani, mabokweni, Kisosora, Kizingani, Mtimbwani",,,,5/25/2024 11:32:13 AM,BagayaMbwana,5/25/2024 11:55:22 AM,BagayaMbwana,,,39.1085084819879,-4.97853809741996
176,626b4790-1864-4946-a3a4-0e5f0aaf180f,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Mto wa mpirani,"Mikoko,River,Fungu",,"Ndege,River,Mikoko,Kamba,Kaa,other,Sea_Shells","Samaki, mgodi","Kimia,Madema,Mchokoo,Mshipi,Nyavu,Spears,Kapu,Kisu,other","Jembe, ndoo",Male,other1,"Mtimbwani, kizingani, Kisosora, Mabokweni, Chongoleani",,,,5/25/2024 11:32:15 AM,BagayaMbwana,5/26/2024 12:04:05 PM,BagayaMbwana,,,39.105292817684,-4.97726277306305
177,42ad242b-ceb9-4a7a-b097-f62d2c934974,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Neshino,"River,Mikoko,Fungu",,"Kaa,Kamba,Mikoko,Sea_Shells,other,Ndege","Nyuki, Mamba","Kimia,Madema,Mshipi,Mchokoo,Nyavu,Kapu,Kisu,other",Jembe,Male,other1,"Mtimbwani, Kisosora, Mabokweni, Ndaoya",,,,5/25/2024 11:32:16 AM,BagayaMbwana,5/26/2024 11:35:16 AM,BagayaMbwana,,,39.1088317527726,-4.9757966611432
178,31b1125f-336b-4ab6-b408-fd0cc21d22c9,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Kwa kipanga,"Mikoko,River,Fungu",,"Kaa,Kamba,Ndege,Mikoko,Sea_Shells,River,other","Nyuki, samaki, Mamba","Kimia,Madema,Mshipi,Mchokoo,Nyavu,Kisu,Kapu",,Male,other1,"Mtimbwani, Kizingani",,,,5/25/2024 11:32:17 AM,BagayaMbwana,11/22/2024 3:28:10 AM,RamadhaniSaidi2,,,39.107198726,-4.97462375899994
179,9a851b3c-ed84-400f-9e5b-c7c83415afd3,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Jangwani,"Mikoko,River,other",Wangwa,"Ndege,Kaa,Kamba,Mikoko,Sea_Shells,River,Shrimp,other","Nyuki, Mamba","Kimia,Mchokoo,Mshipi",,Male,other1,Mtimbwani,,,,5/25/2024 11:32:18 AM,BagayaMbwana,5/26/2024 11:37:30 AM,BagayaMbwana,,,39.1005273653536,-4.97508045091518
180,a2acafb4-724d-4e3e-869b-ab2b20c19202,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Magogoni,"River,Mikoko",,"Kaa,Ndege,Kamba,Mikoko,Sea_Shells,River,other","Samaki, mamba","Kimia,Mshipi",,Male,other1,Mtimbwani,,,Mamba wengi,5/25/2024 11:32:19 AM,BagayaMbwana,5/26/2024 11:38:25 AM,BagayaMbwana,,,39.10328845947,-4.97444121815314
181,8765e583-1f77-4fce-8b0f-3aeae5a1aa34,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Kwa ramadhani,"River,Mikoko",,"Kaa,Kamba,Mikoko,River,Shrimp,other","Mamba, nyuki","Kimia,Mchokoo,Madema",,Male,other1,Mtimbwani,,,,5/25/2024 11:32:20 AM,BagayaMbwana,5/25/2024 11:56:40 AM,BagayaMbwana,,,39.1052776126857,-4.97132356086365
182,6b0ab904-ba39-4451-a1bc-4e7083c3a587,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Mwanjeka,"Mikoko,River",,"Kaa,Kamba,Sea_Shells,Shrimp,River",,"Kimia,Mchokoo,Mshipi",,Male,other1,Mtimbwani,,,,5/25/2024 11:32:21 AM,BagayaMbwana,5/26/2024 11:36:58 AM,BagayaMbwana,,,39.1021724723491,-4.97248045463929
183,8fd843b9-6267-4ab9-883e-d8b4e8ae5d3c,BagayaMbwana,5/25/2024 9:00:00 AM,Tanga,Mpirani,Machekechuni,River,,"Kamba,Kaa,other","Nyuki, mamba, samaki","Mchokoo,Kimia,Mshipi",,Male,other1,Mtimbwani,,,,5/25/2024 11:32:23 AM,BagayaMbwana,5/26/2024 12:03:51 PM,BagayaMbwana,,,39.1004426118951,-4.97104396199577
184,4d4e753e-ac36-4245-a423-613290091880,BagayaMbwana,5/27/2024 9:00:00 AM,Tanga,Ndaoya,Mwacheji,"Mikoko,River",,"Mikoko,Kaa,Kamba,Benthic,Prawns,Sea_Shells",,"Madema,Mchokoo,Mshipi,Nyavu,Kisu,Kapu",,"Male,Female",other1,"Mabokweni, putini, Kisosora, Kihongwe, Mpirani, Amboni",,,Wamama wanapapenda kwasababu wanapata kipato kikubwa,5/27/2024 2:09:59 PM,BagayaMbwana,5/27/2024 3:00:24 PM,BagayaMbwana,,,39.099804762022,-5.02698284837185
185,8a482e4b-0bf5-4b75-89b2-b717b7db1f93,BagayaMbwana,5/27/2024 9:00:00 AM,Tanga,Ndaoya,Anasa,"other,Matumbawe/miamba,Fungu,Mikoko,River",Kijamba,"Ndege,Kamba,Pweza,Mikoko,Matumbawe/miamba,Sea_mammals,Nyasi_bahari,Reef_fish,Sea_Shells,River",,"Kimia,Madema,Mshipi,Mchokoo,Mtando,Nyavu,Jarife,Gleaner,Spears,Zulumati,Kisu,Kapu",,"Male,Female",other1,"Mabokweni, deepsea, Kihongwe, Kisosora, Chumbagei,, Nguvumali",,,Samaki wanaongezeka kufuatana na msimu maalum,5/27/2024 2:10:01 PM,BagayaMbwana,5/29/2024 2:26:00 PM,BagayaMbwana,,,39.1039675471447,-5.02536762321178
186,a3fe2869-d6e8-4809-b3e6-8b0a6f286828,BagayaMbwana,5/27/2024 9:00:00 AM,Tanga,Ndaoya,Mwambachaza,"Fungu,Mikoko,Nyasi_bahari,River,Mchanga",,"Kaa,Kamba,Nyasi_bahari,Mikoko,Benthic,River",,"Gleaner,Kimia,Madema,Mchokoo,Mshipi,Nyavu,Kisu,Kapu,Knife,other","Dome, ngisi, jongoo bahari","Male,Female",other1,"Deepsea, kisosora, kihongwe, Mabokweni, chumbageni",,,Mazalia ya samaki,5/27/2024 2:10:02 PM,BagayaMbwana,5/27/2024 2:53:46 PM,BagayaMbwana,,,39.1062888709287,-5.02971632671924
187,1bd74df0-3eaf-4820-aacd-299751c3d29a,BagayaMbwana,5/27/2024 9:00:00 AM,Tanga,Ndaoya,Mvuuni,"Mikoko,Fungu,River,Matumbawe/miamba",,"Kaa,Kamba,Mikoko,River,Pelagic_fish,Sea_Shells,Prawns",,"Mshipi,Mchokoo,Madema,Kimia,Nyavu,Gleaner,Kisu,Kapu,Knife",,"Male,Female",other1,"Kihongwe, kisosora, mpirani, Amboni, Deepsea, Chumbageni",,,,5/27/2024 2:10:04 PM,BagayaMbwana,5/27/2024 2:55:14 PM,BagayaMbwana,,,39.0914983738224,-5.02788675717739
188,e88f2913-ab21-45c9-ad2b-1a4cc07e9d2d,BagayaMbwana,5/27/2024 9:00:00 AM,Tanga,Ndaoya,Pindambavu,"Fungu,Mikoko,River,Matumbawe/miamba",,"Kaa,Benthic,Kamba,Sea_Shells,River",,"Madema,Mshipi,Mchokoo,Nyavu",,Male,other1,"Kisosora, kihongwe, mabokweni",,,Mazalia ya kaa,5/27/2024 2:10:05 PM,BagayaMbwana,5/27/2024 2:59:40 PM,BagayaMbwana,,,39.0884079430138,-5.03104648630026
189,ea52c9fa-2a1a-444b-aac7-0c4eb1a91794,BagayaMbwana,5/27/2024 9:00:00 AM,Tanga,Ndaoya,maengo,"River,Mikoko,Fungu,Mchanga",,"Kaa,Kamba,Mikoko,Benthic,Sea_Shells,River",,"Madema,Kimia,Mchokoo,Mshipi,Jarife,Nyavu",,Male,other1,"Kihongwe, mabokweni, kisosora",,,Mazalia ya kamba,5/27/2024 2:10:07 PM,BagayaMbwana,5/29/2024 3:34:10 PM,BagayaMbwana,,,39.0830616766062,-5.02438998188474
190,c053669f-a286-4556-b827-e668f172113a,BagayaMbwana,5/27/2024 9:00:00 AM,Tanga,Ndaoya,Mchanganyiko wa Maengo,"Fungu,River,Mikoko",,"Kaa,Ndege,Kamba,Mikoko,Benthic,Sea_Shells,River,Shrimp,Prawns",,"Mshipi,Nyavu,Jarife,Gleaner,Madema,Mchokoo,Kisu",,Male,other1,"Mabokweni, kihongwe, kisosora, Amboni",,,Mazalia ya kamba,5/27/2024 2:10:09 PM,BagayaMbwana,8/30/2024 11:52:07 AM,RamadhaniSaidi2,,,39.0792592784848,-5.02876058293384
191,6331b69a-5558-49ee-835b-58c6b765004f,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Mvinjeni,"Mikoko,Matumbawe/miamba,River,Fungu",,"Kaa,Sea_Shells,Pweza,Reef_fish,River,other,Mwani","Mwani, tumwi,kome,dome, jongoo, chimbachi, mwani, kongogo","Mchokoo,Gleaner,Kamba,Madema,Mshipi,Nyavu,Spears,Knife,Kapu,Kisu",,"Male,Female",other1,"Ndaoya, chongoleani, mpirani, kisosora, chumbageni, deepsea",,,,5/29/2024 2:07:03 PM,BagayaMbwana,5/29/2024 2:07:03 PM,BagayaMbwana,,,39.10979788,-5.02462349
192,b2ce82c6-db35-48ef-8897-504e245b8968,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Makomango,"Nyasi_bahari,Matumbawe/miamba,Mchanga",,"other,Reef_fish,Benthic","Changu, tembo, chafi pweza, jongoo bahari, kamba, ","Jarife,Madema,Nyavu,Mshipi,Mchokoo,Mtando",,Male,"other1,Chongoleani,Ndaoya","kisosora, ",,,Eneo linathiriwa na kokoro,5/29/2024 2:07:05 PM,BagayaMbwana,5/29/2024 2:07:05 PM,BagayaMbwana,,,39.11472508,-5.02740998
193,258eded7-4ee9-4a57-a1b2-19896d802001,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Mwagisi,"Matumbawe/miamba,Mchanga,Mikoko",,"Mikoko,Pweza,Kamba,Reef_fish,other",Jongoo,"Mshipi,Mchokoo,Madema,Nyavu",,Male,"Chongoleani,Ndaoya,other1",Kisosora,,,Linaathiriwa na uvuvi wa baruti,5/29/2024 2:07:06 PM,BagayaMbwana,5/29/2024 2:07:06 PM,BagayaMbwana,,,39.119123,-5.0291096
194,3488dfd0-4e43-4b51-97a9-ad3e654e0f3d,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Mtambwe,"Mikoko,Matumbawe/miamba,Nyasi_bahari,Mwani,other","Tope, fukwe","Mwani,Sea_Shells,Kaa,Pweza,Shrimp,other",Kungugu,"Gleaner,Mshipi,Nyavu,Kapu,Kisu,other",Kokoro,Female,"Chongoleani,Ndaoya,other1",Deepsea,,,,5/29/2024 2:07:08 PM,BagayaMbwana,5/29/2024 2:07:08 PM,BagayaMbwana,,,39.12198477,-5.02667677
195,959df2fd-6ba9-4cf1-9fe6-07f2b458168d,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Mabaoni,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Sea_Shells,Pweza,Benthic,Matumbawe/miamba,Nyasi_bahari,Kamba,Jongoo_bahari,Reef_fish,Sea_mammals",,"Mshipi,Mchokoo,Mtando,Nyavu,Spears",,Male,"Ndaoya,Chongoleani,other1",Kisosora,,,,5/29/2024 2:07:08 PM,BagayaMbwana,5/29/2024 2:07:08 PM,BagayaMbwana,,,39.12455928,-5.03007721
196,e505fa9f-ca6d-4393-9673-ee261ce34d9e,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Malumbo,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Kaa,Jongoo_bahari,Pweza,Kamba,Shrimp,other,Reef_fish,Sea_Shells",Ngisi,"Mchokoo,Mshipi,Mtando,Nyavu,Madema,Jarife,Zulumati",,Male,"Chongoleani,Ndaoya,other1","Kisosora, deepsea",,,,5/29/2024 2:07:10 PM,BagayaMbwana,5/29/2024 2:07:10 PM,BagayaMbwana,,,39.12856343,-5.03473634
197,9733be36-7928-4307-9de4-2087231049bf,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Nganyawani,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Reef_fish,Sea_Shells,Pweza,Kamba,Jongoo_bahari,Matumbawe/miamba,Nyasi_bahari,Sea_mammals",,"Madema,Jarife,Mshipi,Mchokoo,Mtando,Nyavu",,Male,"Chongoleani,Ndaoya,other1","Kisosora, Deepsea",,,Unafaa kufungiwa,5/29/2024 2:07:11 PM,BagayaMbwana,5/29/2024 2:07:11 PM,BagayaMbwana,,,39.13031822,-5.04157999
198,17129686-6cd5-4c1f-ad24-f049cd3d9560,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Kijiwengagu,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Reef_fish,Jongoo_bahari,Pweza,Sea_mammals,Sea_Shells,Kamba",,"Nyavu,Mshipi,Mchokoo,Madema",,Male,"Chongoleani,Ndaoya,other1",Kisosora,,,,5/29/2024 2:07:13 PM,BagayaMbwana,5/29/2024 2:07:13 PM,BagayaMbwana,,,39.13619523,-5.03752199
199,f0aea41b-cf73-4db5-852a-3ab8560ef307,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Kipwani,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Reef_fish,Pweza,Sea_Shells,Jongoo_bahari,Kamba",,"Madema,Mchokoo,Mshipi,Mtando,Nyavu,Jarife,Zulumati,Gleaner,Kisu,Kapu",,"Male,Female","Chongoleani,Ndaoya,other1",Kisosora,,,,5/29/2024 2:07:13 PM,BagayaMbwana,5/29/2024 2:07:13 PM,BagayaMbwana,,,39.13278183,-5.03526959
200,22c71ae0-b001-4233-a650-c5d17d8f9fec,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Kipwani,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Reef_fish,Pweza,Sea_Shells,Jongoo_bahari,Kamba",,"Madema,Mchokoo,Mshipi,Mtando,Nyavu,Jarife,Zulumati,Gleaner,Kisu,Kapu",,"Male,Female","Chongoleani,Ndaoya,other1",Kisosora,,,,5/29/2024 2:10:55 PM,BagayaMbwana,5/29/2024 2:10:55 PM,BagayaMbwana,,,39.13278183,-5.03526959
201,68600076-576c-4ba2-a703-f91131b4ddaf,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Chataani,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Nyasi_bahari,Kaa,Pweza,Jongoo_bahari,Sea_Shells,Benthic,Reef_fish,Kamba,Shrimp,Prawns,other",Squid,"Madema,Mshipi,Nyavu,Mchokoo,Mtando",,Male,"Chongoleani,Ndaoya,other1",Kisosora,,,,5/29/2024 2:10:57 PM,BagayaMbwana,5/29/2024 2:10:57 PM,BagayaMbwana,,,39.13527249,-5.03323771
202,aacae022-eb6d-45d2-bfcb-9b716fd46e66,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Kwamchodo,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Jongoo_bahari,Kamba,Pweza,Mikoko,Sea_Shells",,"Madema,Mshipi,Mchokoo,Nyavu,Mtando,Kapu,Kisu,Zulumati,Gleaner",,"Male,Female","Chongoleani,Ndaoya,other1","Kisosora, deepsea",,,,5/29/2024 2:10:58 PM,BagayaMbwana,5/29/2024 2:10:58 PM,BagayaMbwana,,,39.13562343,-5.02740022
203,d66ee5a1-471f-4053-a2e4-863a7af4d394,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Ufuma,Matumbawe/miamba,,"Reef_fish,Pweza,Kamba,other,Jongoo_bahari",Ngisi,"Madema,Mshipi,Mchokoo,Nyavu,Zulumati",,Male,"Chongoleani,Ndaoya,other1","Kisosora, deepsea",,,,5/29/2024 2:10:59 PM,BagayaMbwana,5/29/2024 2:10:59 PM,BagayaMbwana,,,39.14521819,-5.0329533
204,8e037dac-3b09-41eb-ad8e-45a2bfc750bf,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Chape,"Matumbawe/miamba,Mchanga",,"Reef_fish,Pelagic_fish,Benthic,Shrimp,Prawns",,,,Male,other2,,"Sahare, chongoleani",,,5/29/2024 2:11:01 PM,BagayaMbwana,5/29/2024 2:13:06 PM,BagayaMbwana,,,39.14768283,-5.03876717
205,568c89fa-827e-4ead-8a1b-a583d69ec18a,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Jiwe la bahati,"Matumbawe/miamba,Mchanga",,"Matumbawe/miamba,Nyasi_bahari,Reef_fish,Pelagic_fish,Sea_Shells,Shrimp",,"Nyavu,Mtando,Mshipi,Madema,Mchokoo,Jarife",,Male,"Ndaoya,other1",Sahare,,,,5/29/2024 2:11:02 PM,BagayaMbwana,5/29/2024 2:11:02 PM,BagayaMbwana,,,39.14949898,-5.03928498
206,a6f1f98f-e498-4438-994a-f587d97e5417,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Vigongoni Taa,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Jongoo_bahari,Kamba,Matumbawe/miamba,Sea_mammals,Nyasi_bahari,Pweza,Reef_fish,Deep_sea_fish,Sea_Shells",,"Mchokoo,Madema,Jarife,Nyavu,Mtando,Mshipi",,Male,"Chongoleani,Ndaoya,other1","Sahare, kisosora",,,,5/29/2024 2:11:04 PM,BagayaMbwana,5/29/2024 2:11:04 PM,BagayaMbwana,,,39.1532847,-5.03786587
207,12bc42be-4da1-48b0-80ce-f9ca6c245641,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Kijiwe Kimoja,"Matumbawe/miamba,Mkondoni",,"Matumbawe/miamba,Pweza,Benthic,Deep_sea_fish,Pelagic_fish,Reef_fish",,"Mtando,Mshipi",,Male,"Ndaoya,Chongoleani",,,,,5/29/2024 2:11:05 PM,BagayaMbwana,5/29/2024 2:11:05 PM,BagayaMbwana,,,39.15288209,-5.04322297
208,0fcdeef5-f099-4638-9c4b-97bcbd51bd79,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Kwasoka,Matumbawe/miamba,,Reef_fish,,"Nyavu,Mshipi",,Male,"Chongoleani,Ndaoya,other1",Sahare,,,,5/29/2024 2:11:06 PM,BagayaMbwana,5/29/2024 2:35:59 PM,BagayaMbwana,,,39.1649082517476,-5.04364096698017
209,ff3dac50-ea8f-470b-b1dc-1fc8e0756820,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Maanda,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Benthic,Pelagic_fish,Deep_sea_fish,Reef_fish",,,,Male,"Chongoleani,Ndaoya,other1","Sahare, kisosora",,,,5/29/2024 2:11:08 PM,BagayaMbwana,5/29/2024 2:35:44 PM,BagayaMbwana,,,39.1749256052316,-5.03500597351584
210,f81fc1ea-27b6-45da-a583-869e3130d02c,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Taa,"Matumbawe/miamba,Mchanga",,"Matumbawe/miamba,Sea_mammals,Pweza,Sea_Shells,Reef_fish,Pelagic_fish,Deep_sea_fish,Benthic,other,Ndege",Ngisi,"Nyavu,Madema,Mchokoo,Mshipi,Mtando",,Male,"Chongoleani,Ndaoya,other1","Kisosora, deepsea",,,,5/29/2024 2:11:08 PM,BagayaMbwana,5/29/2024 2:28:47 PM,BagayaMbwana,,,39.1631645856765,-5.03753959843166
211,dc8eb7a1-5ed2-4cd3-bb02-e7db4d0193fd,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Chongoleani,Marombo,"Nyasi_bahari,Matumbawe/miamba,Mikoko,Mchanga",,"Kaa,Kamba,Jongoo_bahari,Nyasi_bahari,Sea_mammals,Matumbawe/miamba,Mikoko,Pweza,Reef_fish,Sea_Shells,Deep_sea_fish,Pelagic_fish,Prawns,other",Ngisi,"Gleaner,Kimia,Jarife,Madema,Mchokoo,Mshipi,Mtando,Nyavu,Kisu,Kapu",,"Male,Female","Ndaoya,Putini,Deepsea",,,,,5/29/2024 2:11:09 PM,BagayaMbwana,2/7/2025 3:09:12 PM,RamadhaniSaidi2,,,39.1602998850802,-5.02268625610894
212,29b2f9a5-161c-4ed4-b9c5-efbe6c5f0669,BagayaMbwana,5/29/2024 9:00:00 AM,Tanga,Putini,Vilangoni,"Matumbawe/miamba,Nyasi_bahari,Mchanga",,"Reef_fish,Pelagic_fish,Deep_sea_fish,Pweza,Kamba,other",Ngisi,"Mshipi,Jarife,Madema,Nyavu",,Male,"Chongoleani,Ndaoya,other1",Kisosora,,,,5/29/2024 2:11:11 PM,BagayaMbwana,5/29/2024 2:29:10 PM,BagayaMbwana,,,39.1652987378476,-5.03164106487741
